date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:58	101648/101648	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Aug%202021%2022:25:46%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/webfonts/fa-solid-900.woff	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/webfonts/fa-solid-900.woff	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/all.min.css)
10:23:59	202744/202744	---M--	200	added ('OK')	font/ttf	date:Wed,%2004%20Aug%202021%2022:25:46%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/webfonts/fa-solid-900.ttf	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/webfonts/fa-solid-900.ttf	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/all.min.css)
10:23:59	5840/5840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2006:51:10%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/fonts/lightcase.eot?55356177	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/fonts/lightcaseeead.eot	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/lightcase.css)
10:23:59	3160/3160	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Dec%202020%2006:51:10%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/fonts/lightcase.woff?55356177	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/fonts/lightcaseeead.woff	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/lightcase.css)
10:23:59	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2022:25:46%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/webfonts/fa-solid-900.svg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/webfonts/fa-solid-900.svg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/all.min.css)
10:23:59	5668/5668	---M--	200	added ('OK')	font/ttf	date:Thu,%2010%20Dec%202020%2006:51:10%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/fonts/lightcase.ttf?55356177	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/fonts/lightcaseeead.ttf	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/lightcase.css)
10:24:00	2782/2782	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2010%20Dec%202020%2006:51:10%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/fonts/lightcase.svg?55356177	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/fonts/lightcaseeead.svg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/lightcase.css)
10:24:00	1201537/1201537	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Dec%202021%2020:28:38%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/bg/02.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/bg/02.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:01	961163/961163	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Dec%202021%2020:29:20%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/bg/03.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/bg/03.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:02	648511/648511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Dec%202021%2018:36:58%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-3/02.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-3/02.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:02	510101/510101	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Dec%202021%2020:32:44%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/donate/bg/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/donate/bg/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:03	1569820/1569820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Dec%202021%2022:21:02%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/bg/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/bg/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:03	282126/282126	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2021:14:24%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/testimonial/bg.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/testimonial/bg.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:03	260786/260786	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Dec%202021%2018:33:08%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/testimonial/bg-2.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/testimonial/bg-2.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:03	532088/532088	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Dec%202021%2018:38:28%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-3/03.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-3/03.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:03	430886/430886	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Dec%202021%2017:40:42%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/bg-counter.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/bg-counter.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:03	1301873/1301873	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Dec%202021%2018:35:38%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-3/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-3/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:04	1328/1328	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Dec%202021%2021:23:58%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/logo/02.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/logo/02.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:04	767711/767711	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Dec%202021%2022:23:42%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/countdown/bg-countdown.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/countdown/bg-countdown.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/assets/css/style.min.css)
10:24:04	123518/123518	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Dec%202021%2018:42:42%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-2/01.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-2/01.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:04	2132/2132	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Dec%202021%2018:35:02%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-2/shape/01.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-2/shape/01.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:05	2458/2458	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Dec%202021%2018:34:26%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-2/shape/02.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-2/shape/02.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:05	4061/4061	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Dec%202021%2018:35:44%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-2/shape/03.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/banner/home-2/shape/03.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:05	1742/1742	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2017:07:40%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/01.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/01.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:06	1878/1878	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2017:07:08%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/02.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/02.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:06	2046/2046	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2017:06:26%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/03.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/03.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:06	1514/1514	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2017:05:52%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/04.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/04.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:06	1952/1952	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2017:05:22%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/05.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/icon/05.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:07	87074/87074	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2022:15:52%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/about/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:07	28056/28056	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2017:41:46%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:07	26592/26592	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2018:08:58%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/02.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/02.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:07	33627/33627	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2018:09:16%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/03.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/03.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:08	28674/28674	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2018:09:32%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/04.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/04.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:09	125607/125607	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2018:37:40%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/05.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/volunteer/05.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:09	98719/98719	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2021:43:48%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:09	77532/77532	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2021:57:12%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/02.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/02.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:09	74116/74116	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2021:59:54%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/03.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/03.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:10	87882/87882	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2022:00:42%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/04.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/04.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:10	90914/90914	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2022:00:18%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/05.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/05.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:10	110433/110433	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2022:01:00%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/06.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/06.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:10	85469/85469	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2022:01:18%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/07.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/07.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:11	118450/118450	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2022:01:38%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/08.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/gallery/home-2/08.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:11	4720/4720	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Dec%202021%2017:03:46%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/event/author/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/event/author/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:11	6800/6800	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Dec%202021%2017:04:04%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/event/author/02.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/event/author/02.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:11	2092/2092	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Dec%202021%2017:22:52%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/icon/01.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/icon/01.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:12	2564/2564	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Dec%202021%2017:23:18%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/icon/02.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/icon/02.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:12	2280/2280	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Dec%202021%2017:23:38%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/icon/03.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/icon/03.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:12	2580/2580	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Dec%202021%2017:24:02%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/icon/04.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/counter/icon/04.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:12	8831/8831	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2017:57:34%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/post/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/post/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:13	8503/8503	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2017:57:58%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/post/02.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/post/02.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:13	6833/6833	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2017:58:26%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/post/03.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/post/03.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:13	10689/10689	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2018:00:28%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:14	12308/12308	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2018:00:48%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/02.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/02.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:14	9858/9858	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2018:01:06%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/03.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/03.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:14	11221/11221	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2018:01:24%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/04.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/04.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:14	11978/11978	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2018:01:42%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/05.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/05.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:15	13036/13036	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2018:02:04%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/06.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/06.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:15	11048/11048	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2018:02:22%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/07.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/07.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:15	7425/7425	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2018:02:44%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/08.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/08.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:16	6798/6798	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2018:03:08%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/09.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/footer/gallery/09.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:16	552/552	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Dec%202021%2022:57:24%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/js/donate-range.js	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/js/donate-range.js	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-2.html)
10:24:16	2237/2237	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2020:02:08%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/logo/logo.png	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/logo/logo.png	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-3.html)
10:24:16	30089/30089	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Dec%202021%2018:04:36%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/poster/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/poster/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-3.html)
10:24:17	58003/58003	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Dec%202021%2018:05:14%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/poster/volunteer/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/poster/volunteer/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-3.html)
10:24:17	55803/55803	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Dec%202021%2020:55:42%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/sermon/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/sermon/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-3.html)
10:24:17	18906/18906	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Dec%202021%2020:55:58%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/sermon/02.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/sermon/02.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-3.html)
10:24:18	51287/51287	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Dec%202021%2000:09:22%20GMT	https://demos.codexcoder.com/labartisan/html/heal/heal/assets/images/sermon/accodin/01.jpg	C:/Users/Itsme/OneDrive/Desktop/new/demos.codexcoder.com/labartisan/html/heal/heal/assets/images/sermon/accodin/01.jpg	(from https://demos.codexcoder.com/labartisan/html/heal/heal/index-3.html)
